aspect_ratio,beauty,random_value
0.3706172659196594,2,-0.7159990006137193
0.35585269914775125,2,-0.7453239580079365
3.104004671977832,2,0.8170653644961183
2.7919091888011724,2,0.7406260082027079
0.3020425796475794,2,-0.8635880754561267
2.65859973954314,2,0.7053332956600835
2.9569234246092195,2,0.7820484412477178
1.0216377606166442,5,0.01544187719860357
2.858079248265275,2,0.7575229598778552
0.9239830613523599,5,-0.057030845393005736
1.0300810170005898,5,0.021378905708313356
3.9333602673288066,2,0.9878811663777622
0.5165753441271665,2,-0.47647465443653614
1.6628322302507768,3,0.3668213083670038
2.9687251412725106,2,0.7849217639611752
2.133970666730984,2,0.5467701726049279
1.2463184442664674,2,0.1588363677550193
0.35867073224759083,2,-0.7396340347959374
0.4113541154426602,2,-0.6407736088437976
0.2645874778164709,2,-0.9590916551833286
2.919440136780581,2,0.7728458644613725
1.511554062132929,3,0.2980162896072809
0.4871370737299267,2,-0.5188001553710551
2.903790133103797,2,0.7689685942853939
2.777353999754043,2,0.7368555369292313
3.565208390230046,2,0.9169932030982308
0.7505583397468814,4,-0.20698194010673343
0.25184404218347844,1,-0.9946987464959949
0.4456166906865441,2,-0.5830624123437715
0.3475399026418086,2,-0.7623747325708683
0.8015725378084282,3,-0.15954750640458792
1.7354114572633632,3,0.3976388795219934
1.6451250776154924,3,0.35909863757166516
2.5000645935859342,2,0.6609826849721294
0.7090952457480211,3,-0.2479743357286186
2.5595569255302273,2,0.6779470463892794
3.113666712962265,2,0.8193072632666427
1.9428939963871827,2,0.4791035950683247
2.613549688274451,2,0.6930052938914331
0.3402399933261075,1,-0.7776876815549358
2.5331980633764717,2,0.6704799407912827
0.430298404889563,2,-0.6082953013212327
1.0058321914273571,6,0.004194816195175477
0.2874551624886868,2,-0.8992955770671949
0.6401704921400374,2,-0.321735957849439
2.0960948058911217,2,0.533851985559759
1.8312577493974682,2,0.43641743232543373
1.3709942158163784,2,0.22761124222135942
0.7615529953343545,3,-0.19649182984526425
0.49283073913276493,2,-0.510417925706345
