aspect_ratio,beauty,random_value
1.0124694882536935,4,0.008939215821664126
1.4029707971449614,2,0.24424248977733165
1.918781688743768,2,0.47009528841820947
3.623863759912406,2,0.9287643589567782
0.32316089355870503,1,-0.814837735036299
0.6556869755862799,2,-0.3044604285499275
1.1101694302963017,2,0.07538993630335988
1.119804115606688,2,0.08162319374914428
0.2859801790027861,1,-0.9030064680770429
2.0873470022178937,2,0.5308352276003423
1.001231647465047,2,0.0008878991677665482
1.6179762641254805,2,0.3470952217208927
0.5035376029869733,2,-0.49491428780415414
1.027686766830722,2,0.019700303082408777
2.1600393842995658,2,0.5555288087442956
0.7009518769438677,2,-0.25630634692173215
0.7533825448434996,2,-0.2042727435428957
0.6590787061929004,2,-0.30073866744159505
2.865193051770484,1,0.7593161742814525
0.9381128636319735,1,-0.046083296090994486
1.309036868444582,1,0.19425286536163844
0.9043076768986554,1,-0.07255719186739307
2.2849049104798187,1,0.5960670633782714
0.2575940853565526,1,-0.9784143134595227
0.5421337226146832,1,-0.44163967224619594
1.939000179291535,1,0.4776564684224549
1.8860183951561167,1,0.457671873656315
0.4448309006515123,1,-0.5843355424999144
0.5004967901265398,1,-0.4992836391701623
0.2656040345391658,1,-0.9563255167115055
0.3511739449319598,1,-0.7548711428200854
1.2760513477313773,1,0.17584319183467634
3.919342964998473,1,0.9853059112790956
0.2715519672733032,1,-0.9403498899515343
3.050353271555668,1,0.8044881678307816
1.158070745740571,1,0.10586169463054218
0.2752621236147508,1,-0.9305609938981885
3.26853344411566,1,0.8543217295593344
0.3541167992344403,1,-0.7488514041766559
1.0857274504708674,1,0.05933099484781068
3.9219662400586097,1,0.9857885584955703
0.6185224691212658,1,-0.3465510449107445
0.28642253538061185,1,-0.9018915441544162
3.4786250601627726,1,0.8992585940068984
1.6957787838922616,1,0.38097399055278247
0.2606745595074586,1,-0.9698391523693832
0.5457171375130754,1,-0.43688737228355845
1.39120014240517,1,0.23816499271670222
0.3483325118865731,1,-0.7607314803059173
1.2718133271230991,1,0.17344346589399362
